Number,SnapId,Distance,Bad Matches,Total Matches,Confidence,FaceId,Top,Bottom,Left,Right,UserEstimate
4447,"5b31f17817c9bf6034a54d01, 'New', 'New', 'New'",1.0248405933380127,6f271bd1-510a-44d9-bd86-f8429e2b1a74,196,267,299,370,2,,,
4448,"5b31f0ae17c9bf6034a54ba6, 'New', 'New', 'New'",1.0207723379135132,e82e554c-d01a-4884-8106-d0344340634b,131,343,752,964,2,,,
4449,"5b31ef7017c9bf6034a54a3d, 'New', 'New', 'New'",0.8974028825759888,00e4a7fb-7c6c-46a1-9e87-3f53043e39dd,279,456,662,839,4,,,
4450,"5b31ef4c17c9bf6034a54a10, 'New', 'New', 'New'",1.0932012796401978,435e5a01-c7d1-4e32-b562-6e3471d95baf,161,284,753,876,4,,,
4451,"5b31ef4c17c9bf6034a54a10, 'New', 'New', 'New'",1.0724775791168213,f3194aec-3028-4180-b8a0-81722ec89078,161,284,430,553,4,,,
4452,5b31ef4917c9bf6034a549f9,0.10412543267011642,0,1,1.0826114416122437,435e5a01-c7d1-4e32-b562-6e3471d95baf,161,284,753,876,3
4453,5b31ef4917c9bf6034a549f9,0.06347759813070297,0,1,1.051815390586853,f3194aec-3028-4180-b8a0-81722ec89078,207,293,402,487,4
4454,5b31eebe17c9bf6034a54937,0.13038232922554016,0,2,1.0431296825408936,1d052c53-78cf-4b40-b7e1-a6390a01fa69,273,421,608,755,3
4455,5b31eeb917c9bf6034a54932,0.12217582762241364,0,2,0.8959865570068359,1d052c53-78cf-4b40-b7e1-a6390a01fa69,332,509,698,875,3
4456,"5b31ee2e17c9bf6034a5489e, 'New', 'New', 'New'",1.0501400232315063,8c5055ce-f6bb-41ae-b9f8-c75a857dd5dc,161,284,704,827,3,,,
4457,5b31ee2a17c9bf6034a54899,0.17652225494384766,0,1,1.0291293859481812,f9c4ed9d-811a-4ce5-85ae-fc821bfe6294,285,388,710,813,2
4458,"5b31ee2a17c9bf6034a54899, 'New', 'New', 'New'",1.0182949304580688,b952ce39-fcb8-4b77-b615-fec94e3ac5ca,207,293,281,366,3,,,
4459,"5b31ed9117c9bf6034a54844, 'New', 'New', 'New'",1.0329580307006836,82eca597-922e-47af-965d-a7f42fe57e43,152,365,623,835,2,,,
4460,"5b31ecf117c9bf6034a54764, 'New', 'New', 'New'",1.1220784187316895,943587eb-227f-49d5-91df-ed5cf85bee33,154,302,488,635,5,,,
4461,"5b31ecc017c9bf6034a5473a, 'New', 'New', 'New'",1.0523182153701782,41348100-cd7e-4bb2-be15-9d1a5030106c,248,371,653,776,4,,,
4462,"5b31ecae17c9bf6034a54718, 'New', 'New', 'New'",1.067278504371643,e4892976-6e71-459b-933c-c551659702f2,329,413,454,539,4,,,
4463,"5b31ec5417c9bf6034a546ac, 'New', 'New', 'New'",1.029350996017456,ee7c27f4-674a-4dbe-b350-e9251bf52d1c,109,321,644,857,3,,,
4464,5b31ebba17c9bf6034a545dc,0.1663990616798401,0,2,1.0185632705688477,e52456a4-4c7e-4ac1-9918-2d970bfb541c,214,361,727,875,2
4465,5b31ebba17c9bf6034a545dc,0.18846988677978516,0,2,0.2941175699234009,02e95c53-3729-47df-8004-814f842cb50b,203,275,306,377,1
4466,5b31eb8217c9bf6034a5458c,0.13276581466197968,0,1,0.9972270727157593,b952ce39-fcb8-4b77-b615-fec94e3ac5ca,242,327,385,470,3
4467,5b31eac517c9bf6034a544eb,0.1759602129459381,0,3,1.009247064590454,f08f2146-afe2-462e-969f-748b44d52302,109,321,623,835,4
4468,5b31ea3e17c9bf6034a54488,0.13633695244789124,0,1,1.0440865755081177,89345312-7975-4bdb-b1fc-169acdc1eb8f,152,365,644,857,2
4469,"5b31e9d817c9bf6034a5442d, 'New', 'New', 'New'",1.0978416204452515,223c0756-04fa-4467-8ec2-f01f9916bf21,35,182,652,800,3,,,
4470,"5b31e96717c9bf6034a543b7, 'New', 'New', 'New'",1.0989373922348022,94fbd945-f7c7-4347-b69f-ef009c937e30,243,391,608,755,3,,,
4471,5b31e8c417c9bf6034a5435e,0.1587841510772705,0,4,1.0338778495788574,823e3eee-0dc5-4cf3-ac2a-10e175f74721,185,308,430,553,4
4472,"5b31e8c417c9bf6034a5435e, 'New', 'New', 'New'",1.0226444005966187,d9aa75e5-d539-410d-a0eb-9f4130bdde74,66,278,708,921,3,,,
4473,"5b31e7b017c9bf6034a5428b, 'New', 'New', 'New'",0.18475967645645142,2f896a9c-05c8-4554-a3aa-fa7cfe6af327,46,223,805,982,2,,,
4474,5b31e70417c9bf6034a54203,0.13001272082328796,0,3,1.0003668069839478,1d052c53-78cf-4b40-b7e1-a6390a01fa69,303,451,608,755,3
4475,5b31e70017c9bf6034a541fb,0.16057926416397095,0,1,0.9315153360366821,21009bfc-07f5-4ca3-91cb-35ab020cfd14,302,515,708,921,2
4476,"5b31e6bb17c9bf6034a541ce, 'New', 'New', 'New'",1.0648598670959473,4bad6b62-ba81-4dd0-ad84-0473e10bd7c6,225,402,626,803,4,,,
4477,5b31e6b517c9bf6034a541c6,0.13602346181869507,0,1,1.0553169250488281,7f2b9dd2-3115-4622-b195-720e05bfe092,229,376,578,725,2
4478,"5b31e60e17c9bf6034a54142, 'New', 'New', 'New'",1.0636347532272339,b149b44b-5fb0-48ee-a7a8-93bd80b15dec,199,284,350,435,2,,,
4479,"5b31e57d17c9bf6034a540ef, 'New', 'New', 'New'",1.0316861867904663,11420466-4648-4afd-b6c0-15df00ceb386,251,336,332,418,3,,,
4480,5b31e57d17c9bf6034a540ef,0.17465218901634216,0,2,0.9639592170715332,0a35610c-8ab8-474a-b639-79f54599a818,147,233,592,677,1
4481,"5b31e41917c9bf6034a53fad, 'New', 'New', 'New'",1.0596150159835815,f7124d52-8037-48d2-92af-036b2726f6af,136,259,455,578,4,,,
4482,5b31e41517c9bf6034a53fa6,0.14253443479537964,0,2,1.055924892425537,f7124d52-8037-48d2-92af-036b2726f6af,109,257,473,620,5
4483,"5b31e1c917c9bf6034a53e08, 'New', 'New', 'New'",1.0063180923461914,ba511879-bd38-453a-8587-9d75b0ed7570,258,406,712,860,2,,,
4484,"5b31e01217c9bf6034a53c98, 'New', 'New', 'New'",1.0591833591461182,3e06b061-fc37-4e0e-95cf-dedea9242b0e,216,302,393,479,1,,,
4485,"5b31e01217c9bf6034a53c98, 'New', 'New', 'New'",0.9927424192428589,8162227a-11c1-413e-a45f-a57d93f17d4b,363,510,638,785,3,,,
4486,5b31df3f17c9bf6034a53c2a,0.1580437421798706,0,2,0.6074399948120117,d64ce9b4-e4ff-475c-ab4f-97d9778f65df,279,456,788,964,2
4487,5b31df3d17c9bf6034a53c28,0.1228364035487175,0,3,1.0447876453399658,1d052c53-78cf-4b40-b7e1-a6390a01fa69,261,332,313,384,3
4488,5b31df2717c9bf6034a53c19,0.150093674659729,0,1,1.0568530559539795,1d052c53-78cf-4b40-b7e1-a6390a01fa69,304,375,507,578,2
4489,5b31de8817c9bf6034a53ba4,0.1628011167049408,0,1,1.0611850023269653,1a15ef07-f7e9-4e86-a638-89f76e03b94a,214,361,623,770,3
4490,"5b31dddb17c9bf6034a53abd, 'New', 'New', 'New'",0.7882461547851562,55faf155-082d-415c-88eb-89e6b94710a0,97,464,561,928,2,,,
4491,5b31d3ba17c9bf6034a536e5,0.1273041069507599,0,3,1.039215326309204,49531172-00c9-45e9-993d-c72210a0c028,161,284,617,740,4
4492,5b31d3b417c9bf6034a536e2,0.13665995001792908,0,3,1.0470083951950073,49531172-00c9-45e9-993d-c72210a0c028,182,267,385,470,3
4493,5b30fce717c9bf6034a51b10,0.1848226636648178,0,2,1.0695611238479614,3aa584b5-2b0e-4a77-b797-12099cb0fa8f,335,458,728,851,2
4494,5b30fb5c17c9bf6034a51a7e,0.13366957008838654,0,4,1.0377310514450073,67d68d4b-f224-462a-9df8-d442866c77f1,285,408,679,801,3
4495,"5b30fabc17c9bf6034a51a39, 'New', 'New', 'New'",1.0853997468948364,651a69bd-0553-49c4-8371-2da1dcaf4561,189,366,536,713,3,,,
4496,5b30f7e617c9bf6034a518d3,0.1661970317363739,0,2,0.9477667808532715,7861e040-4c1c-46be-a9cd-99020ada7b3e,169,317,712,860,1
4497,5b30f2e517c9bf6034a51674,0.15951009094715118,0,3,0.9492124319076538,1d052c53-78cf-4b40-b7e1-a6390a01fa69,243,420,770,947,2
4498,5b30f18617c9bf6034a51543,0.12174399197101593,0,1,1.0640723705291748,c35c3be4-84da-4620-b202-f313921f94bf,207,384,518,695,3
4499,5b30f09417c9bf6034a51468,0.18678459525108337,0,1,1.0463563203811646,2ef6d5c5-ec1d-46b5-a24d-f80d6ba6a7d9,306,409,617,719,2
4500,5b30f09417c9bf6034a51468,0.18813639879226685,0,3,1.0303395986557007,63e2b652-f5c8-48e1-9614-eb40cf368570,261,332,328,398,2
4501,"5b30f03317c9bf6034a51416, 'New', 'New', 'New'",1.0761386156082153,39c267d8-199a-4ed8-b2c5-edc98605a069,198,321,604,727,3,,,
4502,"5b30efd117c9bf6034a513c3, 'New', 'New', 'New'",0.9596747159957886,9a334503-3ce7-4d90-9f59-0dd49b4bd026,28,205,411,588,2,,,
4503,"5b30ed7217c9bf6034a51219, 'New', 'New', 'New'",1.0919005870819092,a218b2ae-bd64-4f42-80a1-e99a0a13c5d1,192,294,420,523,1,,,
4504,"5b30ed7217c9bf6034a51219, 'New', 'New', 'New'",0.5902076363563538,87c58f6e-0df7-49ed-93d6-502be290e338,154,409,708,963,1,,,
4505,"5b30eb3217c9bf6034a51068, 'New', 'New', 'New'",1.0467207431793213,c4bc04b7-f687-43a8-8db5-e547c35f539c,124,272,697,845,2,,,
4506,5b30e8af17c9bf6034a50e53,0.12008187919855118,0,3,1.0216809511184692,93614e3b-5845-46c3-8bf8-056a77dd216c,323,446,579,702,2
4507,5b30e87b17c9bf6034a50e16,0.1727880835533142,0,1,1.010936975479126,6ace9ccd-de91-4885-b192-7dd15b56615c,348,495,727,875,3
4508,5b30e74817c9bf6034a50ccb,0.1442810446023941,0,1,1.1363210678100586,0709f8f9-e325-466a-a7e2-f132451c8f7e,100,277,590,767,3
4509,5b30e62517c9bf6034a50c08,0.14870865643024445,0,5,0.8481670618057251,823e3eee-0dc5-4cf3-ac2a-10e175f74721,152,365,536,749,1
4510,"5b30e32517c9bf6034a50999, 'New', 'New', 'New'",0.9402081966400146,9b4cfc10-ab61-4826-bf5e-13144995863f,7,312,595,901,3,,,
4511,"5b30e18317c9bf6034a507e5, 'New', 'New', 'New'",1.038889765739441,69872c78-f998-4221-a4ec-72f16ffd35be,100,277,590,767,3,,,
4512,"5b30dcea17c9bf6034a502af, 'New', 'New', 'New'",1.1014536619186401,2834888f-450c-416a-b261-d4daeb3a065d,169,317,742,889,1,,,
4513,"5b30dcea17c9bf6034a502af, 'New', 'New', 'New'",1.0380300283432007,d8b92fa7-9e9c-43bb-b87d-13b99f97da84,224,310,350,435,2,,,
4514,"5b30dcc117c9bf6034a50291, 'New', 'New', 'New'",0.9602638483047485,5e2776df-cf6e-439a-b7a5-ee7fc3e7b9ce,285,408,666,789,2,,,
4515,"5b30dc3517c9bf6034a50238, 'New', 'New', 'New'",0.948215126991272,c20c9576-4e98-458f-b317-8db8954ad154,7,312,533,839,3,,,
4516,"5b30db3717c9bf6034a50169, 'New', 'New', 'New'",0.9834449291229248,6333ff49-1000-4d8e-9bb8-cd34796b7b8e,154,330,752,929,3,,,
4517,"5b30db2217c9bf6034a5015e, 'New', 'New', 'New'",1.0606473684310913,ba0f7a06-8778-4c4b-a8fc-287389768655,243,391,742,889,2,,,
4518,"5b30da7017c9bf6034a50051, 'New', 'New', 'New'",1.0464301109313965,0c0a3321-4354-4b7c-b97b-7bd664e03fea,154,330,644,821,4,,,
4519,"5b30d99e17c9bf6034a4ffb2, 'New', 'New', 'New'",1.0079525709152222,17f4b6f9-6617-48ae-9d11-130c06065597,303,451,608,755,2,,,
4520,"5b30d8ac17c9bf6034a4fea3, 'New', 'New', 'New'",1.0352078676223755,ba717df8-3bec-44c6-b0f3-7cfe40057836,211,333,728,851,2,,,
4521,"5b30d84917c9bf6034a4fe1d, 'New', 'New', 'New'",1.0201040506362915,94cf2b90-9f6f-4b20-b44e-57d3faea9995,285,408,728,851,2,,,
4522,"5b30d80317c9bf6034a4fdeb, 'New', 'New', 'New'",1.1142702102661133,6dc27884-2bb1-4f3b-bd44-456a8b52eddd,88,300,536,749,2,,,
4523,"5b30d7fc17c9bf6034a4fde2, 'New', 'New', 'New'",1.0428191423416138,bb38b37e-6ac1-442d-a5b7-eedbbf1a78da,213,315,368,470,2,,,
4524,5b30d7fc17c9bf6034a4fde2,0.16733697056770325,0,1,0.2180805206298828,11a49f05-547a-4e3a-ab15-c5a619584311,265,367,783,885,1
4525,"5b30d71817c9bf6034a4fcb7, 'New', 'New', 'New'",0.9906768798828125,eddc3bd5-787c-4952-b2a0-a6b73d52a792,195,407,687,899,3,,,
4526,"5b30d46017c9bf6034a4f907, 'New', 'New', 'New'",1.049835443496704,676134e6-0341-43c9-a7c5-b7a45dcb0f0e,242,327,368,452,4,,,
4527,"5b30d46017c9bf6034a4f907, 'New', 'New', 'New'",1.0192453861236572,b109800f-c708-4618-bb44-3b8701e2d067,139,287,682,830,3,,,
4528,5b30d40717c9bf6034a4f881,0.1684909164905548,0,3,1.0842903852462769,86570b6a-0d15-4198-827b-7d95dec13fd3,154,330,554,731,3
4529,"5b30d33917c9bf6034a4f731, 'New', 'New', 'New'",1.0489376783370972,3eb0340e-2e2e-4a10-abdd-0d4cbaab539b,128,383,554,809,5,,,
4530,5b30d2bd17c9bf6034a4f67c,0.18825718760490417,0,1,0.8420943021774292,9a556f4c-8624-49c1-9e5b-a276f984262b,77,331,683,938,3
4531,"5b30d2bd17c9bf6034a4f67c, 'New', 'New', 'New'",0.4500006437301636,72e6efd2-3055-4048-9eeb-9e82d2e3bc6b,203,305,472,575,1,,,
4532,5b30d2bb17c9bf6034a4f676,0.13270393013954163,0,3,1.0350991487503052,5266caa4-9fe4-44c2-863c-028d00003c99,268,353,376,461,3
4533,"5b30d23617c9bf6034a4f5fd, 'New', 'New', 'New'",1.0382462739944458,f5ad4d0b-6ab3-4d0a-9e63-1dad9f4a6e50,123,246,679,801,2,,,
4534,5b30d15017c9bf6034a4f478,0.17830175161361694,0,3,0.3352554440498352,4055c841-2bc0-4450-869d-2229348ff0e0,217,429,687,899,2
4535,5b30c8ba17c9bf6034a4ea9d,0.18781161308288574,0,2,1.0400351285934448,4986e760-88da-4f8b-a696-f4102e911744,169,317,727,875,3
4536,5b30c83c17c9bf6034a4ea10,0.1728040874004364,0,4,1.0286595821380615,b4a3b902-7398-4a2c-954a-012962a11c75,151,253,721,824,4
4537,5b30c81e17c9bf6034a4e9ca,0.12417405098676682,0,2,1.0596697330474854,099b26f9-a35c-4ba4-9a1a-92a2ffa8eb9f,272,395,766,889,3
4538,"5b30c81e17c9bf6034a4e9ca, 'New', 'New', 'New'",1.0542484521865845,45666654-86b7-48c5-9b1a-9b95b9d56846,224,310,324,410,4,,,
4539,"5b30c7c317c9bf6034a4e923, 'New', 'New', 'New'",1.064692735671997,ed1d1774-4620-4835-9740-a269d2066106,203,305,545,647,2,,,
4540,5b30c7be17c9bf6034a4e919,0.13873468339443207,0,2,1.0795453786849976,5cc1ea5d-9e0f-4b7b-8c7a-7d4fc7449fe1,154,302,593,740,1
4541,5b30c7be17c9bf6034a4e919,0.156826913356781,0,2,0.9455057382583618,c35c3be4-84da-4620-b202-f313921f94bf,218,289,292,362,1
4542,5b30c6a117c9bf6034a4e7b1,0.11536760628223419,0,4,1.0310109853744507,e4d60916-2ffa-493c-8f99-ee1704bebd8b,136,313,662,839,3
4543,"5b30c6a117c9bf6034a4e7b1, 'New', 'New', 'New'",0.2432096004486084,1ce1af06-ed82-43bf-a122-b730d0bcae14,224,310,739,824,0,,,
4544,"5b30c60e17c9bf6034a4e6a4, 'New', 'New', 'New'",0.9449293613433838,66c3f913-ba9d-4b94-b1cf-11d539cc27a6,261,438,536,713,3,,,
4545,5b30c5f217c9bf6034a4e673,0.17295795679092407,0,4,0.9840704202651978,bef30458-fa9c-48c3-b308-0eed5fcfacd5,139,287,742,889,2
4546,"5b30c54417c9bf6034a4e596, 'New', 'New', 'New'",1.048230767250061,eb23b3b0-53ae-4dd7-b552-ac549c19d1de,184,331,727,875,4,,,
4547,"5b30c4c517c9bf6034a4e4bc, 'New', 'New', 'New'",1.1007477045059204,18ef444f-db58-43b8-9075-6c2bb6fe6d32,88,300,623,835,2,,,
4548,5b30c4c517c9bf6034a4e4bc,0.187907874584198,0,1,0.1440698504447937,24c64286-f14b-4730-b0ed-4df65a23e8c9,211,333,653,776,0
4549,"5b30c43b17c9bf6034a4e3be, 'New', 'New', 'New'",0.9819909334182739,85a8405b-1a2b-4d43-8a02-2dd4b4e06974,238,450,708,921,5,,,
4550,"5b30c42a17c9bf6034a4e39e, 'New', 'New', 'New'",1.005334734916687,cf8e93f8-e27c-4ce7-8e27-04a912c5b225,236,359,766,889,2,,,
4551,5b30ac0f17c9bf6034a4c3fa,0.16844305396080017,0,4,1.037826418876648,5b6d6f0b-cde9-4e15-9e16-caa8a05d097a,154,409,502,757,3
4552,5b30ab4817c9bf6034a4c223,0.16579177975654602,0,1,1.0294235944747925,d6597984-d8af-4e2c-b754-aa278af336a6,182,284,617,719,4
4553,5b30ab4417c9bf6034a4c215,0.1560503989458084,0,3,1.087243914604187,5828d629-8aa8-4e83-a35f-91cb06e96933,231,290,273,332,2
4554,5b30ab4417c9bf6034a4c215,0.10356548428535461,0,2,1.0634115934371948,29759093-bc21-40d0-9959-aa19fc56363d,139,287,503,650,3
4555,"5b30ab3517c9bf6034a4c1e9, 'New', 'New', 'New'",1.0024000406265259,91dd61ff-7107-416e-97e6-b073fa957ba5,217,429,665,878,4,,,
4556,5b30aaf017c9bf6034a4c155,0.1585564911365509,0,3,1.025482177734375,b5477cdf-481f-40ea-9bf6-2756036c7481,118,295,752,929,2
4557,5b30aaa117c9bf6034a4c10f,0.1783188283443451,0,1,1.00163733959198,86ff17a5-84f9-4a27-92f9-3273dc7a0c67,44,257,730,942,3
4558,5b30aa9417c9bf6034a4c0eb,0.1507721096277237,0,2,1.098247766494751,9a556f4c-8624-49c1-9e5b-a276f984262b,136,313,536,713,4
4559,"5b30aa0c17c9bf6034a4c02b, 'New', 'New', 'New'",1.0333268642425537,65335b9a-462e-4127-bef5-85f3b6f40e9e,189,366,752,929,3,,,
4560,"5b30a9cc17c9bf6034a4bfcd, 'New', 'New', 'New'",1.0880470275878906,24d12860-340f-408e-b6dd-ae01e7e329b0,223,346,592,714,3,,,
4561,5b30a9c417c9bf6034a4bfb1,0.18464994430541992,0,1,1.0365679264068604,e9cf3b9f-4ec2-4120-a904-be0db88cf0c8,229,376,652,800,3
4562,"5b30a9c417c9bf6034a4bfb1, 'New', 'New', 'New'",1.0188860893249512,e3a5d03f-af9d-40dd-90ac-a151af1a628c,233,319,332,418,3,,,
4563,"5b30a9a017c9bf6034a4bf87, 'New', 'New', 'New'",1.0550315380096436,311ce9e5-7d73-480f-849a-11d63b4052c9,233,336,296,398,2,,,
4564,5b30a98817c9bf6034a4bf63,0.1615513563156128,0,2,1.091855525970459,8b8c1406-2c5f-4a66-ba68-5986233c7fb3,123,246,803,926,2
4565,"5b30a6a917c9bf6034a4bca2, 'New', 'New', 'New'",1.0601615905761719,82818eee-32a3-4441-ab6d-75381f1d6d32,50,197,667,815,4,,,
4566,5b30a5aa17c9bf6034a4bae3,0.1408839225769043,0,2,1.0331352949142456,e3a5d03f-af9d-40dd-90ac-a151af1a628c,242,327,359,444,3
4567,"5b30a5aa17c9bf6034a4bae3, 'New', 'New', 'New'",0.7483862638473511,174855a3-1926-4e0e-b594-fe3a3757ff59,272,395,728,851,2,,,
4568,5b30a55b17c9bf6034a4ba97,0.18612541258335114,0,1,0.997136116027832,55faf155-082d-415c-88eb-89e6b94710a0,281,494,601,813,3
4569,"5b30a4f117c9bf6034a4ba17, 'New', 'New', 'New'",0.6671260595321655,27914795-3122-48bd-aeba-96860df9231c,315,491,770,947,2,,,
4570,"5b30a46417c9bf6034a4b944, 'New', 'New', 'New'",1.033830165863037,162eb935-458a-4c06-b85c-77af53efb4f0,161,284,579,702,3,,,
4571,"5b30a45817c9bf6034a4b919, 'New', 'New', 'New'",1.0558152198791504,4ce38786-3c8a-4318-9ce5-f4e9652f4ee9,195,407,623,835,4,,,
4572,5b30a42517c9bf6034a4b8ea,0.16466660797595978,0,1,1.0881009101867676,2bdae150-662b-4f1b-a55d-47e78e7634c0,273,421,742,889,2
4573,"5b30a34c17c9bf6034a4b7e2, 'New', 'New', 'New'",1.114477515220642,7fe3829b-c467-4ab6-b9c0-59fa91062f40,214,361,787,934,3,,,
4574,5b30a25b17c9bf6034a4b6b8,0.18330395221710205,0,1,1.0132853984832764,bd145be6-200a-401e-9bed-a8f1912cbbb8,306,409,379,481,3
4575,"5b30a1f217c9bf6034a4b686, 'New', 'New', 'New'",1.1105974912643433,5773cbbd-a175-4050-9155-19dc5e867163,211,333,679,801,2,,,
4576,"5b30a1f217c9bf6034a4b686, 'New', 'New', 'New'",1.0777922868728638,700d30c9-dc9d-4a93-b868-393a94124e57,318,466,458,605,1,,,
4577,5b30a14a17c9bf6034a4b605,0.17829100787639618,0,1,0.9293327331542969,68659631-257b-406e-a01f-08b7993f4f78,88,300,687,899,3
4578,"5b30a07b17c9bf6034a4b533, 'New', 'New', 'New'",1.0788933038711548,c61298c5-18da-4c0b-8fb8-7245cc1ebb09,232,303,335,406,2,,,
4579,"5b30a01217c9bf6034a4b4b1, 'New', 'New', 'New'",0.9714130163192749,a086450a-76bc-46b3-b2b7-61a03be738c2,315,491,752,929,3,,,
4580,5b309ebe17c9bf6034a4b3a5,0.1549903303384781,0,5,1.0490078926086426,caca2857-3c99-4c40-9755-56d5f985108c,185,308,504,627,1
4581,5b309ebe17c9bf6034a4b3a5,0.18619251251220703,0,1,1.0050870180130005,3154a6de-0dc1-43f7-ae80-c26f69b39aaf,88,300,708,921,4
4582,5b309eb017c9bf6034a4b38e,0.16519859433174133,0,2,1.002382516860962,75e86a35-553f-4353-b883-a85dfd28a66c,206,460,579,834,4
4583,"5b309d6217c9bf6034a4b1e1, 'New', 'New', 'New'",1.0714073181152344,d176c0a2-80e3-47e0-a6a1-c27361ee014b,198,321,554,677,4,,,
4584,"5b309d5a17c9bf6034a4b1db, 'New', 'New', 'New'",1.0192452669143677,ce16598e-b23c-454f-8bd9-b172851958eb,185,308,691,814,2,,,
4585,5b309ccd17c9bf6034a4b162,0.13389283418655396,0,2,1.0230827331542969,1d052c53-78cf-4b40-b7e1-a6390a01fa69,333,480,712,860,3
4586,5b309cb617c9bf6034a4b14e,0.0852409303188324,0,2,1.012229561805725,b01c9cec-cefe-48cf-b219-dde5af80310c,297,474,626,803,3
4587,"5b309cac17c9bf6034a4b13e, 'New', 'New', 'New'",1.0631792545318604,561a83af-02c9-46aa-85d8-7a61c539e6de,279,456,608,785,2,,,
4588,5b309ca617c9bf6034a4b137,0.173934206366539,0,1,1.0140208005905151,b01c9cec-cefe-48cf-b219-dde5af80310c,258,406,518,665,2
4589,5b309ca317c9bf6034a4b131,0.1541193425655365,0,2,1.01790452003479,b01c9cec-cefe-48cf-b219-dde5af80310c,261,438,536,713,4
4590,"5b309c6817c9bf6034a4b0df, 'New', 'New', 'New'",0.9556738138198853,25a1c594-d99b-4d0d-a9ac-50411f72cf9a,277,362,497,582,1,,,
4591,"5b309c1e17c9bf6034a4b099, 'New', 'New', 'New'",1.00245201587677,684cfb58-31f6-4aa1-81f1-790adeb414bb,154,409,631,886,4,,,
4592,"5b309a6817c9bf6034a4ae96, 'New', 'New', 'New'",1.0396243333816528,8ed2df22-2cdc-4f47-9b10-009ee42db62d,131,343,708,921,3,,,
4593,"5b3099e617c9bf6034a4adcb, 'New', 'New', 'New'",0.9914610385894775,df8c0d8a-465d-441b-97d2-3900eded3964,82,259,734,911,2,,,
4594,"5b30990117c9bf6034a4ac8c, 'New', 'New', 'New'",1.0320602655410767,bea7ff2b-2dcb-4520-93d1-47c7d1659fe9,243,391,503,650,1,,,
4595,"5b3098fe17c9bf6034a4ac72, 'New', 'New', 'New'",1.0651582479476929,b166ebe7-92b9-46a5-b194-93ef7edeaff3,272,395,542,665,3,,,
4596,"5b3098fe17c9bf6034a4ac72, 'New', 'New', 'New'",1.0464354753494263,ced518f6-dd64-4d11-b0e5-36299c069b1d,268,339,328,398,3,,,
4597,5b3098f017c9bf6034a4ac39,0.11707791686058044,0,5,1.0402997732162476,1d052c53-78cf-4b40-b7e1-a6390a01fa69,254,356,617,719,4
4598,5b30974417c9bf6034a4aa1d,0.1803518831729889,0,1,1.0075734853744507,d64ce9b4-e4ff-475c-ab4f-97d9778f65df,260,472,623,835,4
4599,"5b3096d017c9bf6034a4a999, 'New', 'New', 'New'",0.9299159049987793,52ff3aea-d427-4f52-8d25-39976129f7c8,22,389,561,928,2,,,
4600,5b3096a717c9bf6034a4a95f,0.18208029866218567,0,3,1.043318748474121,358c0a78-d1ae-41f8-bc53-c5f3aa2673d9,243,391,697,845,3
4601,5b30966717c9bf6034a4a916,0.13486817479133606,0,2,1.077802062034607,46abc5fc-1978-4b8a-b608-7e1943ed8e86,211,281,320,392,3
4602,5b30966717c9bf6034a4a916,0.17045775055885315,0,1,1.0466846227645874,8fd0aa39-5625-4e25-aea1-100335246419,189,366,698,875,4
4603,"5b3094f217c9bf6034a4a748, 'New', 'New', 'New'",1.1576097011566162,1b82aafb-de13-4b03-b75d-74096d4c2ece,169,317,443,590,2,,,
4604,5b30945917c9bf6034a4a6a6,0.13390706479549408,0,5,0.12051352858543396,e69b3a2e-3c9b-485f-9adf-880515721b6b,130,215,601,686,1
4605,5b30945917c9bf6034a4a6a6,0.17936201393604279,0,1,0.0799296498298645,e69b3a2e-3c9b-485f-9adf-880515721b6b,154,330,590,767,1
4606,"5b30942d17c9bf6034a4a672, 'New', 'New', 'New'",0.9526885747909546,3937cb1b-4f09-4966-81cd-93fcb22dbee6,28,205,644,821,2,,,
4607,"5b3093bc17c9bf6034a4a5ea, 'New', 'New', 'New'",1.074267029762268,bdbf57be-2869-4cdc-a7b0-09f1005855b9,248,371,641,764,3,,,
4608,"5b30930e17c9bf6034a4a537, 'New', 'New', 'New'",0.14838382601737976,2531f119-7887-4c5b-9970-da3e4e5146e5,-41,171,558,770,3,,,
4609,5b3092c817c9bf6034a4a4ea,0.16207662224769592,0,2,1.024154782295227,1d052c53-78cf-4b40-b7e1-a6390a01fa69,260,383,766,889,3
4610,5b308fc217c9bf6034a4a278,0.16968145966529846,0,1,0.7557380199432373,28b15e0e-8ad5-45a8-8e16-7f73aba1a730,283,538,528,782,4
4611,5b308fa717c9bf6034a4a254,0.12055907398462296,0,2,1.0482476949691772,5266caa4-9fe4-44c2-863c-028d00003c99,251,336,341,427,4
4612,5b308f3517c9bf6034a4a1d3,0.1576031744480133,0,2,1.0649949312210083,5266caa4-9fe4-44c2-863c-028d00003c99,260,344,445,530,4
4613,5b30830b17c9bf6034a49a26,0.14470839500427246,0,2,1.0307674407958984,49531172-00c9-45e9-993d-c72210a0c028,161,284,641,764,4
4614,5b30830617c9bf6034a49a1f,0.1658783257007599,0,1,1.04267418384552,7f7db175-bae3-4a94-a438-fe83c893be01,190,275,402,487,3
4615,5b2d034eea3ce50f59ebb6c2,0.1590861678123474,0,2,1.0449813604354858,f326c274-f3fe-4ea4-bfb9-e34512187e90,303,451,578,725,2
4616,5b2d033aea3ce50f59ebb6ac,0.12481361627578735,0,1,0.967618465423584,15b9f7f7-02cd-4756-99d2-22246f1e075b,363,510,608,755,2
